particles,temperature,humidity,pressure,door_status,user_id,attack_status,timestamp
260,15.67,47.18,14.49,OPEN,user_6,NORMAL,2026-01-04T07:40:20.255177
213,15.98,36.7,8.35,OPEN,user_2,NORMAL,2026-01-04T07:40:23.393018
437,26.69,35.85,16.02,OPEN,user_6,NORMAL,2026-01-04T07:40:25.266281
78,16.48,33.18,23.96,OPEN,user_2,NORMAL,2026-01-04T07:40:29.392649
266,25.34,30.24,23.15,CLOSED,user_14,NORMAL,2026-01-04T07:40:30.271077
431,16.12,63.2,21.62,CLOSED,user_13,NORMAL,2026-01-04T07:40:34.820352
365,27.35,56.85,19.92,OPEN,user_9,NORMAL,2026-01-04T07:40:35.279287
282,20.28,60.26,9.29,CLOSED,user_5,NORMAL,2026-01-04T07:40:40.284138
239,28.92,79.24,6.4,CLOSED,user_3,NORMAL,2026-01-04T07:40:40.531662
405,18.28,40.59,20.8,CLOSED,user_14,NORMAL,2026-01-04T07:40:45.287720
298,29.52,70.61,17.25,CLOSED,user_9,NORMAL,2026-01-04T07:40:46.958816
401,25.79,58.45,9.83,CLOSED,user_12,NORMAL,2026-01-04T07:40:50.320634
327,20.51,76.37,8.66,CLOSED,user_1,NORMAL,2026-01-04T07:40:52.048788
275,26.25,64.26,24.16,OPEN,user_2,NORMAL,2026-01-04T07:40:55.392703
129,22.5,53.58,24.19,OPEN,user_12,NORMAL,2026-01-04T07:40:57.122783
449,18.08,47.33,21.39,OPEN,user_6,NORMAL,2026-01-04T07:41:00.446168
222,26.44,51.65,12.54,CLOSED,user_4,NORMAL,2026-01-04T07:41:02.149717
413,25.11,61.65,23.6,OPEN,user_12,NORMAL,2026-01-04T07:41:05.466691
409,17.66,60.86,10.04,OPEN,user_14,NORMAL,2026-01-04T07:41:07.157908
2,28.64,40.84,18.74,OPEN,user_5,NORMAL,2026-01-04T07:41:10.485504
222,17.64,74.11,20.79,OPEN,user_15,NORMAL,2026-01-04T07:41:12.170594
435,23.53,35.42,8.58,CLOSED,user_4,CYBER_ATTACK,2026-01-04T07:41:15.491307
162,28.84,39.61,21.78,CLOSED,user_8,NORMAL,2026-01-04T07:41:17.188129
282,20.67,35.03,17.73,OPEN,user_12,NORMAL,2026-01-04T07:41:20.516484
162,21.34,35.05,15.69,CLOSED,user_2,NORMAL,2026-01-04T07:41:22.194590
23,15.22,61.02,21.37,CLOSED,user_8,NORMAL,2026-01-04T07:41:25.524849
167,22.42,53.8,18.38,CLOSED,user_4,NORMAL,2026-01-04T07:41:27.205170
258,22.45,79.43,24.66,OPEN,user_9,NORMAL,2026-01-04T07:41:30.559788
424,25.1,59.98,5.76,OPEN,user_5,NORMAL,2026-01-04T07:41:32.250881
143,17.06,43.19,16.25,OPEN,user_4,NORMAL,2026-01-04T07:41:35.613868
414,16.76,63.35,5.7,OPEN,user_4,NORMAL,2026-01-04T07:41:37.295151
94,19.43,55.5,14.18,CLOSED,user_10,NORMAL,2026-01-04T07:41:40.709998
495,28.94,30.73,16.89,CLOSED,user_13,NORMAL,2026-01-04T07:41:42.528273
313,15.26,69.96,23.72,OPEN,user_8,NORMAL,2026-01-04T07:41:45.730010
328,24.88,74.63,23.4,CLOSED,user_7,NORMAL,2026-01-04T07:41:47.542841
122,21.29,52.88,23.4,CLOSED,user_14,NORMAL,2026-01-04T07:41:50.742594
352,19.71,38.83,17.42,CLOSED,user_11,NORMAL,2026-01-04T07:41:52.548205
308,23.6,73.2,23.68,CLOSED,user_4,NORMAL,2026-01-04T07:41:55.755465
142,18.74,55.96,20.7,CLOSED,user_1,NORMAL,2026-01-04T07:41:57.556006
295,26.25,61.86,24.33,CLOSED,user_2,NORMAL,2026-01-04T07:42:00.793273
328,16.29,60.36,18.25,CLOSED,user_2,NORMAL,2026-01-04T07:42:02.594350
324,17.77,58.02,17.36,OPEN,user_1,NORMAL,2026-01-04T07:42:05.825419
355,28.25,48.8,6.39,OPEN,user_10,NORMAL,2026-01-04T07:42:07.657269
420,20.02,35.82,22.06,CLOSED,user_8,NORMAL,2026-01-04T07:42:10.948184
314,17.66,44.91,6.26,CLOSED,user_3,NORMAL,2026-01-04T07:42:12.677670
135,18.32,34.05,17.19,OPEN,user_3,NORMAL,2026-01-04T07:42:15.990509
244,20.58,73.1,14.27,OPEN,user_4,NORMAL,2026-01-04T07:42:17.741763
71,29.59,73.34,20.42,OPEN,user_11,NORMAL,2026-01-04T07:42:21.060690
184,21.36,40.8,21.44,OPEN,user_5,NORMAL,2026-01-04T07:42:22.751046
350,23.99,62.27,7.25,OPEN,user_6,NORMAL,2026-01-04T07:42:26.120947
431,19.82,71.82,13.72,CLOSED,user_5,NORMAL,2026-01-04T07:42:27.760523
112,28.37,45.51,21.82,OPEN,user_7,NORMAL,2026-01-04T07:42:31.217269
279,26.53,62.86,10.56,CLOSED,user_10,NORMAL,2026-01-04T07:42:32.832538
272,21.28,61.65,8.25,OPEN,user_11,NORMAL,2026-01-04T07:42:36.241327
162,26.8,69.51,12.88,OPEN,user_1,NORMAL,2026-01-04T07:42:37.840044
359,26.16,69.87,8.25,OPEN,user_13,NORMAL,2026-01-04T07:42:41.248589
164,23.13,71.51,19.54,OPEN,user_6,NORMAL,2026-01-04T07:42:42.847688
76,19.62,33.87,15.55,OPEN,user_14,NORMAL,2026-01-04T07:42:46.262608
483,16.33,36.95,22.99,CLOSED,user_6,NORMAL,2026-01-04T07:42:47.855657
299,20.51,57.63,7.94,CLOSED,user_1,NORMAL,2026-01-04T07:42:51.288519
417,18.31,39.41,10.13,OPEN,user_13,NORMAL,2026-01-04T07:42:52.863004
141,20.2,33.85,18.96,OPEN,user_7,NORMAL,2026-01-04T07:42:56.295501
488,26.76,57.2,6.22,OPEN,user_11,NORMAL,2026-01-04T07:42:57.869564
341,15.89,34.77,14.93,OPEN,user_12,NORMAL,2026-01-04T07:43:01.497636
48,17.79,70.24,14.42,CLOSED,user_14,NORMAL,2026-01-04T07:43:02.888927
465,20.22,60.16,12.22,CLOSED,user_2,NORMAL,2026-01-04T07:43:07.031867
215,22.49,53.71,9.72,CLOSED,user_12,NORMAL,2026-01-04T07:43:08.638829
342,21.38,59.62,22.92,CLOSED,user_15,NORMAL,2026-01-04T07:43:12.143622
442,15.58,36.13,24.66,CLOSED,user_14,NORMAL,2026-01-04T07:43:13.736145
379,18.09,78.88,5.68,CLOSED,user_6,NORMAL,2026-01-04T07:43:17.751798
328,22.99,56.52,18.26,CLOSED,user_3,NORMAL,2026-01-04T07:43:19.171703
188,17.78,36.4,17.99,CLOSED,user_15,NORMAL,2026-01-04T07:43:22.884475
39,17.4,61.65,12.15,OPEN,user_11,NORMAL,2026-01-04T07:43:24.244567
450,19.02,66.42,17.85,CLOSED,user_7,NORMAL,2026-01-04T07:43:28.164966
135,24.99,32.74,16.29,CLOSED,user_11,NORMAL,2026-01-04T07:43:29.367453
92,19.85,64.26,13.27,OPEN,user_14,NORMAL,2026-01-04T07:43:33.309865
58,29.93,47.63,21.61,CLOSED,user_10,NORMAL,2026-01-04T07:43:34.382456
169,20.6,75.26,20.77,OPEN,user_4,NORMAL,2026-01-04T07:43:38.366081
72,29.65,52.87,11.24,CLOSED,user_15,NORMAL,2026-01-04T07:43:39.672580
359,29.72,34.52,21.52,CLOSED,user_12,NORMAL,2026-01-04T07:43:43.567031
228,17.9,59.61,19.93,CLOSED,user_1,NORMAL,2026-01-04T07:43:44.703719
84,20.54,72.99,18.77,CLOSED,user_10,NORMAL,2026-01-04T07:43:48.691111
150,21.24,45.4,9.76,CLOSED,user_3,NORMAL,2026-01-04T07:43:49.742821
253,22.54,61.26,19.36,CLOSED,user_4,NORMAL,2026-01-04T07:43:53.774449
271,26.03,32.06,20.01,CLOSED,user_15,NORMAL,2026-01-04T07:43:54.745994
499,16.38,75.24,7.49,CLOSED,user_10,NORMAL,2026-01-04T07:43:58.780237
200,24.91,68.02,20.56,CLOSED,user_15,NORMAL,2026-01-04T07:43:59.767765
282,19.63,68.67,7.06,CLOSED,user_13,NORMAL,2026-01-04T07:44:03.794858
487,25.39,55.49,20.88,CLOSED,user_11,NORMAL,2026-01-04T07:44:04.773411
40,29.37,71.81,12.55,CLOSED,user_12,NORMAL,2026-01-04T07:44:08.805226
443,20.4,42.88,20.09,OPEN,user_2,NORMAL,2026-01-04T07:44:09.786766
11,15.77,63.13,14.94,OPEN,user_8,NORMAL,2026-01-04T07:44:13.813217
380,23.13,67.45,22.69,CLOSED,user_13,NORMAL,2026-01-04T07:44:14.812267
272,19.1,44.74,13.0,OPEN,user_4,NORMAL,2026-01-04T07:44:18.828504
58,16.78,38.59,9.66,CLOSED,user_9,NORMAL,2026-01-04T07:44:19.842057
252,21.06,38.89,24.95,CLOSED,user_15,NORMAL,2026-01-04T07:44:23.843622
262,25.75,77.87,20.82,OPEN,user_15,NORMAL,2026-01-04T07:44:24.855926
234,18.97,60.92,18.16,OPEN,user_9,NORMAL,2026-01-04T07:44:28.858997
141,22.04,39.59,8.3,OPEN,user_7,NORMAL,2026-01-04T07:44:29.867657
10,27.26,51.19,23.28,CLOSED,user_11,NORMAL,2026-01-04T07:44:33.866432
173,19.87,71.06,24.09,CLOSED,user_13,NORMAL,2026-01-04T07:44:34.903200
14,21.49,60.24,13.29,CLOSED,user_15,NORMAL,2026-01-04T07:44:38.877113
500,15.92,42.3,20.98,CLOSED,user_1,NORMAL,2026-01-04T07:44:39.927632
293,15.08,56.72,11.16,OPEN,user_4,NORMAL,2026-01-04T07:44:43.895041
35,18.95,76.13,11.76,OPEN,user_9,NORMAL,2026-01-04T07:44:44.983068
295,19.99,62.41,8.92,OPEN,user_7,NORMAL,2026-01-04T07:44:48.906639
29,16.91,45.03,23.85,CLOSED,user_4,NORMAL,2026-01-04T07:44:49.996392
176,29.65,46.51,12.06,CLOSED,user_11,NORMAL,2026-01-04T07:44:53.915295
498,29.22,58.93,16.63,CLOSED,user_9,NORMAL,2026-01-04T07:44:55.009822
496,15.94,58.44,16.65,CLOSED,user_10,CYBER_ATTACK,2026-01-04T07:44:58.927287
205,21.51,68.81,17.56,OPEN,user_4,NORMAL,2026-01-04T07:45:00.015320
86,16.74,38.41,15.33,OPEN,user_7,NORMAL,2026-01-04T07:45:03.939434
134,23.54,31.94,16.3,OPEN,user_15,NORMAL,2026-01-04T07:45:05.032552
294,26.44,61.25,12.15,CLOSED,user_6,NORMAL,2026-01-04T07:45:08.946998
46,24.01,65.85,20.44,CLOSED,user_2,NORMAL,2026-01-04T07:45:10.066537
340,21.29,71.63,23.54,CLOSED,user_7,NORMAL,2026-01-04T07:45:13.984770
233,25.99,70.36,19.16,OPEN,user_10,NORMAL,2026-01-04T07:45:15.161919
265,28.54,48.26,9.94,OPEN,user_5,NORMAL,2026-01-04T07:45:18.998066
66,29.73,41.68,8.68,OPEN,user_4,NORMAL,2026-01-04T07:45:20.167575
411,21.55,37.71,24.84,CLOSED,user_9,NORMAL,2026-01-04T07:45:24.003462
315,25.21,35.93,7.96,OPEN,user_12,NORMAL,2026-01-04T07:45:25.178769
11,25.1,31.56,18.06,OPEN,user_14,NORMAL,2026-01-04T07:45:29.022150
26,26.5,54.73,14.59,OPEN,user_3,NORMAL,2026-01-04T07:45:30.191859
483,29.2,31.73,7.17,CLOSED,user_11,NORMAL,2026-01-04T07:45:34.035735
452,26.1,34.08,10.49,CLOSED,user_3,NORMAL,2026-01-04T07:45:35.200876
283,23.32,49.08,14.55,CLOSED,user_1,NORMAL,2026-01-04T07:45:39.047114
187,23.04,62.19,12.22,CLOSED,user_13,NORMAL,2026-01-04T07:45:40.233138
492,23.79,53.67,8.69,OPEN,user_1,NORMAL,2026-01-04T07:45:44.051211
493,21.89,30.34,22.91,CLOSED,user_3,NORMAL,2026-01-04T07:45:45.245747
435,18.21,57.83,13.16,CLOSED,user_13,NORMAL,2026-01-04T07:45:49.074229
368,20.81,57.01,19.96,CLOSED,user_10,NORMAL,2026-01-04T07:45:50.252338
386,19.64,40.56,8.67,OPEN,user_6,CYBER_ATTACK,2026-01-04T07:45:54.157326
449,24.26,46.03,21.77,OPEN,user_5,NORMAL,2026-01-04T07:45:55.261367
308,18.24,68.51,20.23,CLOSED,user_2,NORMAL,2026-01-04T07:45:59.166961
332,25.3,57.13,14.49,OPEN,user_2,NORMAL,2026-01-04T07:46:00.293250
284,24.75,37.74,12.47,OPEN,user_5,NORMAL,2026-01-04T07:46:04.174438
14,18.4,60.47,10.93,OPEN,user_10,NORMAL,2026-01-04T07:46:05.301339
210,19.7,67.69,7.4,CLOSED,user_10,NORMAL,2026-01-04T07:46:09.180948
333,28.01,33.67,14.28,CLOSED,user_15,NORMAL,2026-01-04T07:46:10.311782
356,17.81,70.06,21.48,OPEN,user_12,NORMAL,2026-01-04T07:46:14.199929
30,22.48,30.44,14.09,CLOSED,user_1,NORMAL,2026-01-04T07:46:15.324476
327,18.85,72.82,14.26,OPEN,user_12,NORMAL,2026-01-04T07:46:19.235483
255,29.36,43.94,12.17,OPEN,user_13,NORMAL,2026-01-04T07:46:20.330618
226,16.16,74.71,17.45,OPEN,user_2,NORMAL,2026-01-04T07:46:24.266449
186,24.49,42.95,17.33,CLOSED,user_8,NORMAL,2026-01-04T07:46:25.336785
169,16.86,64.36,16.56,CLOSED,user_13,NORMAL,2026-01-04T07:46:29.284486
362,21.56,56.36,5.18,CLOSED,user_1,NORMAL,2026-01-04T07:46:30.342573
235,24.66,75.97,16.93,OPEN,user_1,NORMAL,2026-01-04T07:46:34.291417
149,19.76,76.35,14.73,CLOSED,user_4,NORMAL,2026-01-04T07:46:35.391947
441,22.25,59.6,17.29,CLOSED,user_14,NORMAL,2026-01-04T07:46:39.295974
487,20.56,50.38,18.39,OPEN,user_1,NORMAL,2026-01-04T07:46:40.397992
192,23.81,48.71,15.42,CLOSED,user_10,NORMAL,2026-01-04T07:46:44.301061
419,21.44,75.12,8.44,OPEN,user_15,NORMAL,2026-01-04T07:46:45.410121
480,23.31,71.89,24.02,OPEN,user_1,NORMAL,2026-01-04T07:46:49.306612
60,16.04,62.61,17.91,OPEN,user_5,NORMAL,2026-01-04T07:46:50.437342
179,16.47,44.94,9.98,OPEN,user_2,NORMAL,2026-01-04T07:46:54.314075
224,18.65,75.63,7.1,CLOSED,user_3,NORMAL,2026-01-04T07:46:55.447281
197,29.76,77.37,11.02,CLOSED,user_6,CYBER_ATTACK,2026-01-04T07:46:59.320928
153,17.19,55.39,9.06,CLOSED,user_10,NORMAL,2026-01-04T07:47:00.453594
289,29.37,76.87,17.18,OPEN,user_8,NORMAL,2026-01-04T07:47:04.329035
222,16.45,70.46,24.46,OPEN,user_4,NORMAL,2026-01-04T07:47:05.458514
314,19.44,66.14,19.9,CLOSED,user_1,CYBER_ATTACK,2026-01-04T07:47:09.392672
132,28.36,76.68,24.77,CLOSED,user_15,NORMAL,2026-01-04T07:47:10.475142
350,29.28,77.0,22.6,OPEN,user_12,NORMAL,2026-01-04T07:47:14.466848
276,21.09,45.64,13.71,OPEN,user_15,NORMAL,2026-01-04T07:47:15.480580
209,29.35,57.7,6.65,OPEN,user_14,NORMAL,2026-01-04T07:47:19.479247
287,27.39,56.76,15.5,CLOSED,user_10,NORMAL,2026-01-04T07:47:20.495363
472,25.55,47.02,8.26,CLOSED,user_12,NORMAL,2026-01-04T07:47:24.565080
448,23.12,68.75,9.64,CLOSED,user_2,NORMAL,2026-01-04T07:47:25.506277
263,15.26,69.9,8.78,OPEN,user_2,NORMAL,2026-01-04T07:47:29.727291
194,22.1,60.92,5.83,CLOSED,user_11,NORMAL,2026-01-04T07:47:30.840849
9,29.02,39.08,12.36,OPEN,user_13,NORMAL,2026-01-04T07:47:34.745634
370,25.12,48.28,24.38,CLOSED,user_8,NORMAL,2026-01-04T07:47:36.457819
172,19.75,46.36,20.26,OPEN,user_7,NORMAL,2026-01-04T07:47:39.761405
235,18.53,51.86,9.49,OPEN,user_5,NORMAL,2026-01-04T07:47:41.463932
182,26.88,57.26,7.18,CLOSED,user_13,NORMAL,2026-01-04T07:47:44.765933
442,28.83,38.83,20.73,OPEN,user_2,NORMAL,2026-01-04T07:47:46.474845
354,18.54,67.51,15.68,OPEN,user_15,NORMAL,2026-01-04T07:47:49.772516
360,21.53,63.8,21.19,OPEN,user_12,NORMAL,2026-01-04T07:47:51.483373
492,26.93,58.02,23.56,CLOSED,user_4,NORMAL,2026-01-04T07:47:54.778250
62,24.63,62.46,8.77,CLOSED,user_12,NORMAL,2026-01-04T07:47:56.489779
87,19.22,59.89,14.91,CLOSED,user_6,NORMAL,2026-01-04T07:47:59.830329
426,16.22,72.19,23.94,CLOSED,user_4,NORMAL,2026-01-04T07:48:02.135675
358,25.56,66.69,14.65,CLOSED,user_14,NORMAL,2026-01-04T07:48:04.999933
391,15.32,69.65,10.52,CLOSED,user_12,NORMAL,2026-01-04T07:48:07.684973
67,22.02,64.85,16.67,OPEN,user_9,NORMAL,2026-01-04T07:48:10.414649
440,17.44,42.88,11.57,OPEN,user_6,NORMAL,2026-01-04T07:48:13.034108
97,20.62,61.95,23.13,CLOSED,user_3,NORMAL,2026-01-04T07:48:15.571805
460,23.76,70.32,13.22,OPEN,user_1,NORMAL,2026-01-04T07:48:18.756482
373,28.32,61.86,9.68,OPEN,user_6,NORMAL,2026-01-04T07:48:21.283028
489,23.16,69.43,10.18,OPEN,user_8,NORMAL,2026-01-04T07:48:24.115942
55,29.22,34.39,16.53,CLOSED,user_5,NORMAL,2026-01-04T07:48:27.800440
312,19.51,41.2,13.31,OPEN,user_9,NORMAL,2026-01-04T07:48:32.062123
34,16.02,67.38,23.65,CLOSED,user_1,NORMAL,2026-01-04T07:48:32.975752
326,25.53,58.0,24.28,OPEN,user_3,NORMAL,2026-01-04T07:48:37.699770
130,19.3,34.37,8.05,CLOSED,user_7,NORMAL,2026-01-04T07:48:39.551445
434,22.68,58.57,22.85,CLOSED,user_6,NORMAL,2026-01-04T07:48:43.509875
129,29.42,78.2,15.22,CLOSED,user_11,NORMAL,2026-01-04T07:48:44.554722
465,25.04,38.03,14.25,OPEN,user_4,NORMAL,2026-01-04T07:48:48.853405
169,22.25,54.15,16.23,OPEN,user_11,NORMAL,2026-01-04T07:48:49.565441
484,28.43,54.78,20.91,CLOSED,user_6,NORMAL,2026-01-04T07:48:54.061206
288,26.2,52.22,19.82,CLOSED,user_2,NORMAL,2026-01-04T07:48:54.568005
423,20.01,46.28,6.34,OPEN,user_5,NORMAL,2026-01-04T07:48:59.239243
314,17.28,41.55,7.06,OPEN,user_14,NORMAL,2026-01-04T07:48:59.575300
295,22.11,70.95,19.63,CLOSED,user_2,NORMAL,2026-01-04T07:49:04.952674
438,20.67,65.24,8.07,OPEN,user_9,NORMAL,2026-01-04T07:49:04.707093
116,26.72,54.22,21.22,OPEN,user_12,CYBER_ATTACK,2026-01-04T07:49:10.348502
358,26.02,35.98,9.75,CLOSED,user_12,NORMAL,2026-01-04T07:49:10.580365
52,26.08,60.65,17.18,CLOSED,user_6,NORMAL,2026-01-04T07:49:16.136849
118,16.05,34.8,6.01,OPEN,user_6,NORMAL,2026-01-04T07:49:16.081828
264,16.72,62.35,20.64,OPEN,user_9,NORMAL,2026-01-04T07:49:21.753569
224,22.94,75.24,6.77,CLOSED,user_7,NORMAL,2026-01-04T07:49:22.340059
293,17.8,50.77,14.08,CLOSED,user_5,CYBER_ATTACK,2026-01-04T07:49:26.932338
158,15.58,72.49,17.18,CLOSED,user_14,NORMAL,2026-01-04T07:49:27.851446
197,16.18,54.66,17.67,CLOSED,user_3,NORMAL,2026-01-04T07:49:31.938372
261,26.81,65.97,14.57,CLOSED,user_5,NORMAL,2026-01-04T07:49:33.524081
192,15.18,32.69,11.86,CLOSED,user_3,NORMAL,2026-01-04T07:49:36.941607
176,26.38,74.38,17.06,CLOSED,user_5,NORMAL,2026-01-04T07:49:38.703498
475,19.6,30.36,18.59,OPEN,user_14,NORMAL,2026-01-04T07:49:41.944879
483,26.66,55.52,22.89,OPEN,user_1,NORMAL,2026-01-04T07:49:44.321664
323,19.91,71.16,11.48,OPEN,user_15,NORMAL,2026-01-04T07:49:46.950461
157,20.52,33.86,5.52,OPEN,user_6,NORMAL,2026-01-04T07:49:49.901012
391,19.41,38.23,8.47,OPEN,user_3,NORMAL,2026-01-04T07:49:51.955297
24,26.59,79.38,13.75,CLOSED,user_12,NORMAL,2026-01-04T07:49:55.426785
34,17.57,68.78,24.55,CLOSED,user_10,NORMAL,2026-01-04T07:49:56.958890
410,19.56,64.49,23.38,CLOSED,user_10,NORMAL,2026-01-04T07:50:01.962818
88,25.77,32.51,22.44,CLOSED,user_11,NORMAL,2026-01-04T07:50:01.656133
149,27.8,43.28,20.65,OPEN,user_5,NORMAL,2026-01-04T07:50:07.318418
225,28.91,44.63,7.61,OPEN,user_7,NORMAL,2026-01-04T07:50:08.093414
311,26.64,40.18,9.77,OPEN,user_3,NORMAL,2026-01-04T07:50:12.506844
3,20.88,65.23,15.65,OPEN,user_15,NORMAL,2026-01-04T07:50:13.267667
261,25.02,39.95,5.02,OPEN,user_6,NORMAL,2026-01-04T07:50:17.730354
108,15.72,42.09,6.98,OPEN,user_10,NORMAL,2026-01-04T07:50:18.790970
243,25.01,63.31,17.97,OPEN,user_10,NORMAL,2026-01-04T07:50:23.097579
395,26.03,47.1,24.77,OPEN,user_2,NORMAL,2026-01-04T07:50:23.922298
192,22.03,46.75,17.38,CLOSED,user_7,NORMAL,2026-01-04T07:50:28.233469
66,18.53,42.74,12.93,OPEN,user_7,NORMAL,2026-01-04T07:50:29.449588
322,26.31,31.69,21.72,CLOSED,user_13,NORMAL,2026-01-04T07:50:33.852551
71,26.11,31.93,20.08,OPEN,user_7,NORMAL,2026-01-04T07:50:35.175763
255,24.84,48.01,10.26,OPEN,user_6,NORMAL,2026-01-04T07:50:41.988389
360,27.03,36.43,7.07,OPEN,user_14,NORMAL,2026-01-04T07:50:42.173075
490,19.02,55.34,11.13,OPEN,user_12,NORMAL,2026-01-04T07:50:47.014652
305,15.09,77.42,21.87,OPEN,user_3,NORMAL,2026-01-04T07:50:47.553746
317,20.96,31.54,10.56,CLOSED,user_11,NORMAL,2026-01-04T07:50:52.178564
445,23.24,77.92,17.65,CLOSED,user_7,NORMAL,2026-01-04T07:50:52.561273
234,23.46,54.98,16.12,OPEN,user_3,NORMAL,2026-01-04T07:50:57.491409
336,29.95,38.42,7.06,OPEN,user_11,NORMAL,2026-01-04T07:50:57.564486
228,26.13,57.34,21.14,OPEN,user_12,NORMAL,2026-01-04T07:51:02.572545
121,27.2,54.66,10.37,OPEN,user_4,NORMAL,2026-01-04T07:51:02.815054
386,16.61,33.1,18.12,CLOSED,user_10,NORMAL,2026-01-04T07:51:07.578714
372,26.64,69.33,23.59,CLOSED,user_2,NORMAL,2026-01-04T07:51:08.552419
117,27.0,34.86,5.03,CLOSED,user_4,NORMAL,2026-01-04T07:51:12.583199
238,23.87,57.91,17.25,OPEN,user_2,NORMAL,2026-01-04T07:51:14.272604
440,21.53,65.33,5.45,CLOSED,user_11,NORMAL,2026-01-04T07:51:18.352566
131,29.72,30.95,10.08,CLOSED,user_12,NORMAL,2026-01-04T07:51:19.363632
159,24.33,78.16,10.43,OPEN,user_4,NORMAL,2026-01-04T07:51:24.428628
313,21.75,53.54,18.18,CLOSED,user_15,NORMAL,2026-01-04T07:51:25.949723
404,23.34,71.12,14.89,CLOSED,user_8,NORMAL,2026-01-04T07:51:29.433467
177,17.78,50.35,21.58,CLOSED,user_4,NORMAL,2026-01-04T07:51:32.828933
89,25.28,39.43,7.99,CLOSED,user_15,NORMAL,2026-01-04T07:51:34.437347
238,19.23,69.26,16.65,CLOSED,user_1,NORMAL,2026-01-04T07:51:38.709196
374,18.45,76.08,14.49,OPEN,user_14,CYBER_ATTACK,2026-01-04T07:51:39.444592
247,25.22,33.11,24.67,OPEN,user_3,NORMAL,2026-01-04T07:51:43.844863
294,19.84,63.78,9.13,CLOSED,user_1,NORMAL,2026-01-04T07:51:44.450327
460,21.88,60.78,21.41,CLOSED,user_12,NORMAL,2026-01-04T07:51:49.077935
446,17.37,61.19,11.75,OPEN,user_9,CYBER_ATTACK,2026-01-04T07:51:49.461002
487,16.19,71.7,12.82,OPEN,user_2,NORMAL,2026-01-04T07:51:54.290472
364,24.06,52.1,15.28,CLOSED,user_2,NORMAL,2026-01-04T07:51:54.595153
481,19.23,36.41,9.02,OPEN,user_3,NORMAL,2026-01-04T07:52:00.252407
277,17.79,61.54,5.98,OPEN,user_11,NORMAL,2026-01-04T07:52:00.274354
63,16.41,73.34,11.48,CLOSED,user_1,NORMAL,2026-01-04T07:52:05.803479
376,24.66,44.69,24.58,OPEN,user_5,NORMAL,2026-01-04T07:52:07.926500
4,23.03,36.04,12.9,OPEN,user_13,NORMAL,2026-01-04T07:52:11.350906
147,21.52,64.22,16.14,CLOSED,user_9,NORMAL,2026-01-04T07:52:13.593198
362,29.14,39.73,8.81,CLOSED,user_12,NORMAL,2026-01-04T07:52:17.412789
378,17.74,75.32,18.44,OPEN,user_5,NORMAL,2026-01-04T07:52:20.104125
319,27.14,53.43,18.28,OPEN,user_4,NORMAL,2026-01-04T07:52:22.858068
74,21.92,50.96,5.72,CLOSED,user_6,NORMAL,2026-01-04T07:52:26.440894
419,22.65,47.29,22.24,OPEN,user_4,NORMAL,2026-01-04T07:52:28.302923
263,28.71,56.78,13.51,CLOSED,user_8,NORMAL,2026-01-04T07:52:31.630645
309,28.32,32.75,5.23,OPEN,user_1,NORMAL,2026-01-04T07:52:34.104701
236,23.55,40.66,15.9,OPEN,user_13,NORMAL,2026-01-04T07:52:37.267200
77,17.97,68.81,7.91,CLOSED,user_12,NORMAL,2026-01-04T07:52:39.216517
155,20.79,70.28,8.94,CLOSED,user_4,NORMAL,2026-01-04T07:52:42.334895
10,20.42,39.25,11.48,OPEN,user_7,NORMAL,2026-01-04T07:52:44.787257
424,18.08,75.72,23.82,CLOSED,user_7,NORMAL,2026-01-04T07:52:47.814453
274,21.36,50.06,10.04,CLOSED,user_12,NORMAL,2026-01-04T07:52:50.775572
484,16.33,52.44,6.59,OPEN,user_15,NORMAL,2026-01-04T07:52:53.791861
313,28.89,75.06,7.03,OPEN,user_12,NORMAL,2026-01-04T07:52:56.302047
490,21.57,65.84,5.35,OPEN,user_6,NORMAL,2026-01-04T07:52:59.089418
331,18.45,50.61,22.54,CLOSED,user_10,NORMAL,2026-01-04T07:53:01.320677
187,21.18,74.14,7.24,OPEN,user_7,NORMAL,2026-01-04T07:53:04.098359
367,16.05,39.35,18.12,OPEN,user_8,NORMAL,2026-01-04T07:53:06.323531
164,29.83,43.3,23.84,OPEN,user_5,NORMAL,2026-01-04T07:53:09.286073
433,19.46,46.91,20.67,OPEN,user_8,NORMAL,2026-01-04T07:53:11.327793
59,24.26,72.8,9.85,OPEN,user_13,NORMAL,2026-01-04T07:53:14.354161
311,25.85,42.99,12.48,CLOSED,user_9,NORMAL,2026-01-04T07:53:16.332162
130,23.34,67.18,22.76,OPEN,user_5,NORMAL,2026-01-04T07:53:19.508393
330,18.79,57.67,17.46,OPEN,user_13,NORMAL,2026-01-04T07:53:21.336237
387,27.57,35.68,7.42,CLOSED,user_1,NORMAL,2026-01-04T07:53:24.733448
91,18.08,37.87,11.36,CLOSED,user_9,NORMAL,2026-01-04T07:53:26.451855
173,23.45,32.1,14.68,CLOSED,user_6,NORMAL,2026-01-04T07:53:29.846845
87,16.52,57.57,7.66,CLOSED,user_8,NORMAL,2026-01-04T07:53:31.504184
101,18.02,51.45,18.03,CLOSED,user_10,NORMAL,2026-01-04T07:53:34.852701
67,23.36,61.67,10.09,CLOSED,user_2,NORMAL,2026-01-04T07:53:36.678783
